Race,Gender,Ethnicity,BeginDate,EndDate,LOS,AA,Wellness,SSM,VITotal,VIFamily,VISingle,VIHistory,VIRisk,VIDaily,VIWellness,VIFamilyUnit,Outcome,HousingPlacement,Family,JobPlacement,JobTraining,CriminalHistory,Issues,ChronicHomeless,CaseMgmt,PartnerServices,Recidivism,AgeEntry,AgeExit,IssueScore,CrimeScore,Exit,EarnedExit,BenefitsExit,PSH,HPOutcome
0,0,0,2/18/2014,3/17/2014,27,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,1,44,44,52,0,0,0,0,0,0
0,1,1,5/17/2010,1/21/2011,249,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,1,43,44,36,0,674,0,0,0,1
0,1,1,4/23/2012,5/2/2012,9,0,0,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,1,55,55,38,5,0,0,0,0,0
1,0,0,6/25/2010,5/31/2011,340,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,1,1,0,0,7,1,32,33,12,1,0,0,0,0,0
0,1,1,5/21/2014,5/22/2014,1,0,0,-99,10,0,0,3,2,2,3,0,-1,0,0,0,0,1,1,1,0,0,1,30,30,47,6,0,0,0,0,0
0,1,1,6/27/2013,7/31/2013,34,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,2,1,59,59,8,4,0,0,0,0,0
1,0,0,11/16/2011,1/3/2012,48,0,0,24,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,1,25,25,58,5,0,0,0,0,0
0,1,0,7/13/2010,12/20/2010,160,1,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,1,1,0,0,1,0,30,30,3,4,0,0,0,0,0
0,0,0,7/9/2012,4/2/2013,267,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,0,0,0,19,35,0,37,38,0,0,1000,1000,0,0,1
1,1,0,5/31/2011,12/5/2012,554,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,0,1,1,30,20,0,48,50,11,0,0,0,0,0,0
0,1,0,10/25/2011,2/2/2012,100,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,0,1,45,45,11,1,800,800,0,0,1
0,1,1,6/8/2010,6/22/2010,14,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,1,45,45,10,0,0,0,0,0,0
1,1,0,7/8/2010,3/29/2011,264,1,0,26,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,0,1,0,0,5,0,57,58,8,0,900,900,0,0,0
0,1,0,10/3/2011,12/3/2012,427,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,1,1,0,10,8,0,28,29,5,1,1800,1800,0,0,1
1,1,1,7/8/2010,10/18/2010,102,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,1,40,41,21,1,0,0,0,0,0
0,0,1,5/21/2013,5/25/2013,4,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,2,1,46,46,72,0,0,0,0,0,0
0,1,1,7/10/2012,10/3/2012,85,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,5,1,48,48,23,9,0,0,0,0,0
0,0,0,5/30/2014,10/8/2014,131,0,0,-99,11,1,0,0,3,2,2,3,1,1,1,0,0,0,0,0,16,2,0,32,32,0,0,0,0,0,0,1
1,0,1,7/1/2010,8/23/2011,418,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,1,0,0,0,0,0,9,0,24,25,0,0,500,500,0,0,1
0,1,0,10/2/2013,10/10/2013,8,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,1,1,41,41,25,4,0,0,0,0,0
0,1,1,5/4/2010,11/3/2010,183,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,46,47,8,2,0,0,0,0,0
1,1,0,1/27/2011,2/18/2011,22,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,1,1,63,63,8,0,0,0,0,0,0
1,1,0,7/20/2011,7/20/2012,366,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,0,0,15,0,54,55,10,0,698,0,1,1,1
0,1,1,7/20/2010,5/6/2011,290,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,1,0,7,0,38,39,13,4,674,0,0,0,0
1,1,0,4/29/2010,7/21/2011,448,0,0,28,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,0,8,1,53,54,19,3,0,0,0,0,0
1,1,0,4/15/2014,7/1/2014,77,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,0,54,55,4,1,0,0,0,0,0
0,1,1,7/23/2013,11/1/2013,101,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,0,16,0,56,57,37,4,0,0,0,0,1
0,0,0,6/26/2010,1/12/2011,200,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,1,1,0,0,0,1,44,45,26,6,800,800,0,0,1
0,1,1,1/8/2013,1/13/2013,5,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,12,1,36,36,21,0,0,0,0,0,0
0,0,1,6/9/2010,8/24/2010,76,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,63,63,21,0,0,0,0,0,0
0,1,0,11/24/2010,12/3/2010,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,1,0,2,0,42,42,0,0,0,0,0,0,0
0,1,0,7/12/2010,1/6/2011,178,1,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,2,0,38,39,16,3,600,0,0,0,0
1,1,0,5/17/2011,5/23/2011,6,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,1,1,56,56,0,0,0,0,0,0,0
0,1,1,6/29/2012,9/21/2012,84,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,8,1,40,40,19,4,0,0,0,0,0
0,0,1,9/23/2010,10/5/2011,377,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-1,1,0,0,0,1,1,1,0,9,0,29,30,37,1,674,0,0,0,0
1,1,0,2/21/2012,2/26/2013,371,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,1,1,1,54,55,10,2,0,0,0,0,0
1,1,0,4/17/2012,12/23/2013,615,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,0,26,35,1,52,54,29,3,0,0,0,0,0
0,0,0,7/2/2010,11/2/2010,123,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0,0,0,31,32,30,0,0,0,0,0,0
1,0,0,2/15/2012,4/6/2012,51,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,0,1,0,1,0,58,58,0,3,657,0,0,0,0
1,1,0,2/1/2012,5/2/2012,91,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,1,1,0,1,50,50,20,1,0,0,0,0,1
0,1,0,9/29/2014,10/7/2014,8,0,0,-99,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,56,56,15,1,2166,0,1,0,1
0,1,0,7/9/2010,5/1/2011,296,1,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,1,0,6,1,25,26,4,2,600,600,0,0,0
0,1,0,6/29/2012,4/17/2013,292,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,0,12,1,47,48,15,1,2500,800,0,0,0
0,1,0,7/26/2010,12/2/2011,494,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,0,0,9,0,58,60,10,3,716,0,0,0,1
0,1,0,8/31/2011,11/20/2012,447,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,1,7,1,59,60,10,0,554,0,0,0,0
0,0,1,8/23/2010,7/1/2011,312,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,0,1,0,0,7,1,55,56,8,0,0,0,0,0,0
0,1,0,2/21/2012,2/21/2012,0,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,1,41,41,34,2,0,0,0,0,0
0,1,0,11/14/2013,2/8/2014,86,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,1,1,0,0,2,0,33,33,7,2,0,0,0,0,0
1,1,0,12/21/2012,12/3/2013,347,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,1,1,0,12,16,0,52,53,15,5,1000,1000,0,0,1
0,1,0,9/3/2013,6/24/2014,294,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,0,1,0,44,45,14,0,441.9,0,2,0,1
1,0,0,8/31/2010,9/27/2010,27,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,1,60,60,4,0,0,0,0,0,0
0,1,0,7/30/2013,9/30/2013,62,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,1,0,59,59,5,1,0,0,0,0,0
0,1,0,7/23/2010,12/16/2010,146,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,0,42,43,20,0,800,0,0,0,0
0,1,1,9/13/2012,3/12/2013,180,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,19,15,0,56,57,10,2,1021,0,0,0,0
0,0,1,6/17/2010,1/30/2012,592,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,1,1,1,0,1,14,0,38,40,16,1,934,0,0,0,1
0,0,0,6/16/2010,12/17/2010,184,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,0,0,0,0,31,31,0,0,225,0,0,0,1
0,1,1,2/8/2011,2/23/2011,15,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,1,55,55,17,1,0,0,0,0,0
0,1,1,3/29/2013,3/31/2013,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,12,0,49,49,15,0,0,0,0,0,0
1,1,0,8/9/2010,12/16/2010,129,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,3,1,47,47,4,3,0,0,0,0,0
0,0,0,9/8/2011,11/7/2011,60,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,1,48,48,3,1,0,0,0,0,0
1,1,0,7/7/2011,8/14/2011,38,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,3,1,52,52,5,4,0,0,0,0,0
1,1,0,7/12/2010,3/22/2011,253,0,0,26,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,3,1,28,29,21,0,0,0,0,0,0
0,1,0,10/7/2013,8/21/2014,318,0,0,-99,7,0,1,1,0,0,5,0,0,0,0,0,0,0,1,1,29,2,1,52,52,8,0,0,0,0,0,0
0,0,0,10/7/2011,12/1/2011,55,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,2,1,32,32,14,0,0,0,0,0,0
1,1,0,5/12/2010,7/25/2010,74,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,1,57,58,10,0,0,0,0,0,0
1,1,0,10/20/2010,8/30/2011,314,1,0,29,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,1,0,4,1,49,50,20,2,0,0,0,0,0
0,1,1,6/16/2011,10/31/2011,137,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,0,22,0,53,54,18,3,0,0,0,0,0
1,1,0,6/16/2010,12/17/2010,184,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,1,0,0,0,1,44,44,26,2,0,0,0,0,1
0,1,0,11/16/2012,4/12/2013,147,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,1,0,1,0,1,1,0,6,11,0,43,43,12,3,1000,1000,1,0,0
0,0,0,7/10/2010,12/17/2010,160,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,1,0,0,0,1,30,30,8,2,742,0,0,0,1
1,0,0,12/20/2010,2/25/2011,67,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,59,59,11,0,615,0,1,0,0
0,1,1,10/1/2014,10/24/2014,23,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,6,0,55,55,50,16,0,0,0,0,0
0,1,0,10/4/2012,6/16/2014,620,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,0,1,1,66,44,0,60,61,17,0,0,0,0,0,1
0,1,1,8/30/2011,10/27/2011,58,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,0,0,3,1,29,30,3,3,240,0,0,0,0
0,0,1,9/30/2014,10/6/2014,6,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,1,0,38,38,18,0,600,0,0,0,0
0,1,0,5/24/2010,3/18/2011,298,0,0,26,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,1,1,1,0,4,1,25,25,12,8,0,0,0,0,0
1,1,0,5/12/2010,9/13/2010,124,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,40,41,7,0,0,0,0,0,0
1,1,0,4/6/2011,11/3/2011,211,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,36,36,24,0,0,0,0,0,0
0,1,0,5/24/2012,7/2/2012,39,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,4,1,44,44,20,0,0,0,0,0,0
0,1,0,8/21/2013,7/15/2014,328,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,1,4,1,0,48,49,24,0,1004,0,3,0,1
0,1,0,6/22/2012,8/5/2012,44,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,2,1,35,35,20,2,0,0,0,0,0
1,1,1,8/10/2011,8/19/2011,9,0,0,35,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,0,76,76,1,0,0,0,0,0,0
0,1,1,2/9/2012,7/17/2013,524,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,1,1,10,49,0,54,56,14,3,0,0,0,0,1
0,1,1,8/9/2010,1/3/2011,147,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,0,0,0,0,44,44,14,0,700,0,0,0,1
0,1,1,8/25/2011,10/28/2011,64,0,0,42,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,0,1,0,0,8,1,61,61,16,0,700,0,0,0,1
0,0,0,5/28/2013,6/18/2013,21,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,0,35,35,24,3,0,0,0,0,0
0,1,1,4/9/2014,6/13/2014,65,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,0,1,30,30,38,6,0,0,1,0,0
1,1,0,5/4/2010,4/29/2011,360,0,0,28,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,1,1,1,0,6,0,47,48,15,7,674,0,0,0,1
1,0,0,8/9/2011,9/1/2011,23,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,1,0,1,0,31,31,0,0,0,0,0,0,0
0,1,1,5/10/2010,11/3/2010,177,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,51,51,19,4,0,0,0,0,0
0,1,0,8/13/2010,11/29/2010,108,0,0,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,56,56,20,3,0,0,0,0,0
0,0,0,2/13/2013,6/3/2013,110,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,0,1,0,7,6,0,29,30,9,0,1000,1000,1,0,0
0,0,1,2/12/2014,8/29/2014,198,0,0,-99,5,-99,-99,1,1,1,1,1,1,1,1,1,0,0,1,0,25,14,0,28,29,31,0,1035,0,5,0,1
1,1,1,7/25/2011,8/1/2011,7,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,35,35,17,0,0,0,0,0,0
1,0,0,6/25/2014,9/22/2014,89,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,5,1,50,50,39,8,958,0,2,0,0
1,1,0,9/19/2011,10/12/2011,23,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,0,1,61,61,0,0,800,800,0,0,0
1,0,0,1/26/2011,4/7/2011,71,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,1,0,4,1,37,38,23,3,0,0,0,0,0
1,1,0,3/14/2011,4/18/2011,35,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,1,29,29,18,4,644,0,0,0,0
0,1,0,6/1/2010,9/9/2010,100,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,0,1,1,0,0,1,53,53,9,0,0,0,0,0,0
0,0,0,7/20/2011,4/2/2014,987,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,0,96,59,1,31,34,77,3,0,0,1,0,0
0,1,1,7/7/2010,9/23/2011,443,0,0,25,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,9,1,48,49,23,1,1360,0,0,0,1
0,1,0,4/15/2014,4/24/2014,9,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,0,0,32,33,20,0,0,0,0,0,0
1,0,0,12/6/2012,12/10/2012,4,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,1,50,50,27,6,0,0,0,0,0
0,0,0,8/16/2013,8/17/2013,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,0,29,29,17,4,0,0,0,0,0
0,1,1,1/27/2011,5/4/2011,97,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,1,0,5,1,50,50,0,0,0,0,0,0,0
0,1,0,11/17/2011,12/13/2011,26,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,0,57,57,7,4,0,0,0,0,0
0,1,1,11/6/2014,1/14/2015,69,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,2,0,54,54,23,0,0,0,0,0,0
1,1,0,4/9/2014,6/17/2014,69,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,1,0,0,0,61,61,14,0,758,0,3,0,1
0,1,0,6/17/2011,11/21/2011,157,1,0,30,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,1,1,0,0,5,1,43,43,19,5,1200,1200,0,0,1
0,1,0,11/29/2011,6/1/2012,185,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,1,0,3,1,40,41,14,1,0,0,0,0,0
0,1,0,5/19/2010,9/23/2011,492,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,2,1,55,56,38,1,0,0,0,0,0
0,1,0,4/18/2011,6/21/2011,64,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,5,1,42,42,3,9,0,0,0,0,0
0,1,0,3/14/2012,7/12/2012,120,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,3,14,1,30,30,8,10,1200,1200,0,0,0
0,1,0,6/12/2014,9/1/2014,81,0,0,-99,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,5,3,0,70,71,10,3,731,0,0,0,0
0,1,0,12/5/2014,12/28/2014,23,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,1,1,43,44,29,4,0,0,0,0,0
0,1,1,4/28/2010,5/13/2011,380,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,0,1,40,41,55,4,0,0,0,0,0
0,1,0,4/4/2011,3/20/2012,351,1,0,38,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,1,0,1,1,14,1,43,44,0,3,1200,1200,0,0,0
1,1,0,6/26/2010,3/28/2011,275,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,0,1,1,0,4,1,55,56,14,0,1500,1500,0,0,1
0,1,0,5/6/2010,3/20/2012,684,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,1,0,16,0,58,60,15,3,0,0,0,0,1
0,1,1,6/4/2010,10/13/2010,131,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,3,1,47,47,90,5,0,0,0,0,0
0,0,1,8/26/2013,10/16/2013,51,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,2,0,0,39,39,10,3,1200,1200,0,0,0
1,1,0,10/1/2013,2/17/2014,139,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,1,0,48,48,9,0,922,0,0,0,0
0,1,1,2/25/2014,9/2/2014,189,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,5,1,0,42,43,11,3,0,0,0,0,0
0,0,0,12/2/2011,12/6/2011,4,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,1,1,0,0,0,1,25,25,1,1,0,0,0,0,0
0,1,0,8/2/2010,1/11/2011,162,1,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,1,0,0,2,1,50,50,35,9,0,0,1,0,1
0,0,0,7/20/2010,6/1/2011,316,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,0,0,0,6,0,40,41,0,0,0,0,0,0,1
0,0,0,7/1/2010,10/7/2010,98,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,0,44,44,3,0,0,0,0,0,0
1,0,1,3/27/2013,8/21/2014,512,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,0,1,0,83,30,0,39,40,10,0,271,0,2,1,1
0,1,1,1/27/2011,1/18/2012,356,0,0,37,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,1,1,14,1,42,43,7,2,0,0,0,0,0
1,1,0,5/14/2010,7/6/2011,418,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,1,1,0,0,1,1,45,46,10,3,0,0,0,0,0
0,1,1,5/10/2012,7/31/2012,82,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,0,0,10,0,36,36,8,3,0,0,0,0,0
0,0,0,10/29/2010,9/25/2012,697,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,0,1,0,20,84,1,53,55,20,0,200,0,1,0,0
0,0,1,6/26/2013,6/28/2013,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,0,0,31,31,8,2,0,0,0,0,1
0,1,1,2/28/2011,4/8/2011,39,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,1,1,56,56,26,1,0,0,0,0,0
0,0,0,7/8/2011,2/17/2012,224,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,1,10,1,51,52,12,0,900,0,0,0,0
0,1,0,6/6/2014,6/18/2014,12,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,1,0,0,0,1,24,24,20,0,700,0,1,0,0
0,1,0,4/4/2014,10/27/2014,206,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,1,0,20,4,0,28,29,3,0,1735,1240,2,0,1
0,1,1,10/26/2010,12/27/2010,62,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,3,1,48,49,8,0,0,0,0,0,0
1,0,0,7/20/2010,2/7/2011,202,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,1,0,0,0,0,39,40,10,0,300,0,0,0,1
1,1,0,2/18/2014,9/26/2014,220,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,0,1,0,48,49,26,6,576,0,0,0,1
0,1,1,4/17/2012,6/7/2012,51,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,6,1,45,45,14,3,0,0,0,0,0
0,0,1,6/21/2010,9/27/2010,98,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,1,1,0,0,0,1,30,30,37,1,0,0,0,0,0
0,0,0,6/9/2010,12/1/2010,175,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,39,40,4,0,0,0,0,0,0
0,1,0,7/2/2010,7/22/2010,20,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,1,37,37,3,0,0,0,0,0,0
1,1,0,2/3/2014,8/28/2014,206,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,1,0,4,0,56,56,27,1,0,0,0,0,0
1,1,1,5/17/2010,8/10/2010,85,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,38,38,4,0,0,0,0,0,0
0,0,0,3/8/2011,11/11/2011,248,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,1,0,0,6,0,46,47,15,0,2048,281,0,0,1
